student,school,time,message
14,IOE00460,54,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Mile End THEN District line to Aldgate East THEN 15 bus to Arbour Square THEN Walk to 402 Commercial Road, Tower Hamlets"
14,IOE00471,52,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bethnal Green THEN 8 bus to Barnet Grove THEN Walk to 1 Lorden Walk, Bethnal Green"
14,IOE00506,75,"Walk to Nutter Lane THEN 145 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bank THEN Northern line to Balham THEN Walk to 9999 Hearnville Road, Balham"
14,IOE00509,87,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Bank THEN Waterloo & City line to Waterloo THEN South Western Railway to Earlsfield THEN 270 bus to Burntwood Lane THEN Walk to 187 Burntwood Lane, Wandsworth"
14,IOE00538,73,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Elizabeth line to Paddington Rail Station THEN Walk to Paddington Underground Station THEN Bakerloo line to Kilburn Park THEN Walk to 42 Oxford Road, Kilburn"
14,IOE00553,67,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Mile End THEN District line to St. James's Park THEN Walk to 1 Palace Street, St James's Park"
14,IOE00572,61,"Walk to Nutter Lane THEN 145 bus to Ilford Station THEN Walk to Ilford Station / Ilford Hill THEN EL1 bus to Barking Station THEN 62 bus to Salisbury Avenue THEN Walk to 61 Sandringham Road, Barking"
14,IOE00579,60,"Walk to Nutter Lane THEN 145 bus to Ilford Station THEN Walk to Ilford Station / Ilford Hill THEN EL1 bus to King Edwards Road THEN 287 bus to Gale Street / Goresbrook Leisure Centre THEN Walk to 1 Gale Street, Dagenham"
14,IOE00582,42,"Walk to Nutter Lane THEN 66 bus to Whalebone Ln Nth/The Moby Dick THEN Walk to 455 Whalebone Lane North, Chadwell Heath"
14,IOE00641,80,"Walk to Nutter Lane THEN 145 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bank THEN Northern line to Golders Green THEN 268 bus to Wellgarth Road THEN Walk to 1 North End Road, Golders Green"
14,IOE00664,99,Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Tottenham Court Road THEN Northern line to East Finchley THEN 143 bus to Basing Way THEN Walk to Finchley
14,IOE00674,95,Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Tottenham Court Road THEN Northern line to East Finchley THEN 143 bus to Ossulton Way THEN Walk to Hampstead Garden Suburb
14,IOE00692,96,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN DLR to Woolwich Arsenal DLR Station THEN Walk to Woolwich Station THEN 96 bus to Bexleyheath / Highland Road THEN Walk to 38 Watling Street, Bexleyheath"
14,IOE00694,86,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Jubilee line to North Greenwich THEN Walk to North Greenwich Station THEN 132 bus to Blackfen School For Girls THEN Walk to 443 Blackfen Road, Sidcup"
14,IOE00739,94,"Walk to Nutter Lane THEN 66 bus to Parham Drive THEN Walk to Gants Hill THEN Central line to Liverpool Street THEN Metropolitan line to Wembley Park THEN Jubilee line to Kingsbury THEN 183 bus to Shrewsbury Avenue THEN Walk to 21 Claremont Avenue, Kenton"
14,IOE00740,95,"Walk to Nutter Lane THEN 145 bus to Ilford Station THEN Elizabeth line to Bond Street Station THEN Jubilee line to Kingsbury THEN Walk to Kingsbury Circle THEN 303 bus to Eton Grove THEN Walk to 162 Princes Avenue, Kingsbury"
14,IOE00753,103,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Jubilee line to North Greenwich THEN Walk to North Greenwich Station THEN 132 bus to Eltham Station / Sherard Road THEN 161 bus to Mottingham Road / Court Road THEN 638 bus to Eltham College THEN Walk to 1 Colview Court, Mottingham"
14,IOE00812,84,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Jubilee line to London Bridge THEN Thameslink to Norwood Junction THEN 196 bus to Portland Road THEN Walk to 9999 Cumberlow Avenue, South Norwood"
14,IOE00813,90,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Jubilee line to Canada Water THEN London Overground to Crystal Palace Rail Station THEN 410 bus to Harris City Academy THEN Walk to 1 Mowbray Road, Upper Norwood"
14,IOE00818,100,"Walk to Nutter Lane THEN 145 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bank THEN Northern line to Balham THEN Walk to Balham Rail Station THEN Southern to Norbury THEN 50 bus to Dunbar Avenue THEN Walk to 34 Kensington Avenue, Thornton Heath"
14,IOE00822,93,"Walk to Nutter Lane THEN N8 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bank THEN Northern line to Elephant & Castle THEN 468 bus to Grecian Crescent THEN Walk to 1 Beulah Hill, South Norwood"
14,IOE00831,105,"Walk to Nutter Lane THEN N8 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Mile End THEN District line to Whitechapel THEN London Overground to Sydenham Rail Station THEN Walk to Newlands Park THEN 194 bus to Elmers End Green THEN 367 bus to Glade Gardens THEN Walk to 94 Orchard Way, Croydon"
14,IOE00863,102,"Walk to Nutter Lane THEN N8 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bond Street THEN Elizabeth line to Southall Station THEN H32 bus to The Green THEN 105 bus to Allenby Road THEN Walk to 106 Allenby Road, Southall"
14,IOE00867,92,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Elizabeth line to West Ealing Station THEN Walk to The Avenue (W13) THEN E1 bus to Kennedy Road THEN Walk to 4 Kennedy Road, Hanwell"
14,IOE00869,84,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Elizabeth line to Ealing Broadway Station THEN Central line to West Acton THEN Walk to 1 Garage Road, Acton"
14,IOE00953,69,"Walk to Elmcroft Avenue THEN W12 bus to Wanstead Place THEN W14 bus to Snaresbrook Station THEN Central line to Stratford THEN Greater Anglia to Northumberland Park THEN W3 bus to Gillham Terrace THEN Walk to 1 Taylor Close, Tottenham"
14,IOE00954,87,"Walk to Elmcroft Avenue THEN W12 bus to Wanstead Place THEN W14 bus to Leytonstone High Road Station THEN London Overground to Crouch Hill Rail Station THEN Walk to Shaftesbury Road (N19) THEN W7 bus to Muswell Hill Broadway THEN Walk to Muswell Hill THEN 234 bus to Pages Hill THEN Walk to 1 Burlington Road, Muswell Hill"
14,IOE00963,68,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Leytonstone THEN W14 bus to Leytonstone High Road Station THEN London Overground to South Tottenham Rail Station THEN 243 bus to Seven Sisters Road THEN Walk to Seven Sisters Station THEN 41 bus to La Rose Lane THEN Walk to 1 Ashleys Alley, Tottenham"
14,IOE00976,76,"Walk to Elmcroft Avenue THEN W12 bus to Wanstead Place THEN W14 bus to Leytonstone High Road Station THEN London Overground to Harringay Green Lanes Rail Station THEN 141 bus to Wood Green Police Station THEN Walk to 9999 Crofts Lane, Wood Green"
14,IOE00978,77,"Walk to Elmcroft Avenue THEN W12 bus to Walthamstow Bus Station THEN Walk to Walthamstow Central Station THEN Victoria line to Finsbury Park THEN Piccadilly line to Wood Green THEN W3 bus to Alexandra Palace THEN Walk to 1 Station Road, Wood Green"
14,IOE01009,99,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Liverpool Street THEN Metropolitan line to Harrow-on-the-Hill THEN Walk to Harrow Bus Station THEN H18 bus to Southfield Park THEN Walk to 1 George V Avenue, Pinner"
14,IOE01013,96,"Walk to Nutter Lane THEN N8 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to South Ruislip THEN 114 bus to Kings Road (HA2) THEN Walk to 312 Eastcote Lane, South Harrow"
14,IOE01062,111,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Oxford Circus THEN Bakerloo line to Baker Street THEN Metropolitan line to Uxbridge THEN 607 bus to The Greenway THEN Walk to 1 The Greenway, Uxbridge"
14,IOE01153,44,"Walk to Nutter Lane THEN 145 bus to Ilford Station THEN Walk to Ilford Broadway THEN 147 bus to Church Road /Dersingham Avenue THEN Walk to 13 Rectory Road, Manor Park"
14,IOE01157,58,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Walk to Stratford Bus Station THEN 262 bus to Bennett Road THEN Walk to 9 Oban Close, Plaistow"
14,IOE01165,63,"Walk to Elmcroft Avenue THEN W12 bus to Woodbine Place THEN 101 bus to Tollgate Rd/Woolwich Manor Way THEN Walk to 1 Mitchell Walk, Beckton"
14,IOE01190,29,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN W13 bus to Chingford Lane (IG8) THEN Walk to 8 The Charter Road, Woodford Green"
14,IOE01191,30,"Walk to Elmcroft Avenue THEN W12 bus to George Lane / Chigwell Road THEN W14 bus to Wansford Road THEN Walk to 198 St Barnabas Road, Woodford Green"
14,IOE01223,99,"Walk to Nutter Lane THEN 145 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Bank THEN Waterloo & City line to Waterloo THEN South Western Railway to St Margarets (London) THEN Walk to 9999 Orleans Road, Twickenham"
14,IOE01263,24,"Walk to Elmcroft Avenue THEN W12 bus to The Forest THEN Walk to 1 Oakhurst Gardens, Walthamstow"
14,IOE01275,67,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN 179 bus to Station Road / The Green THEN 97 bus to Chingford Fire Station THEN Walk to 9999 Nevin Drive, Chingford"
14,IOE01406,96,"Walk to Nutter Lane THEN 145 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Mile End THEN Hammersmith & City line to Whitechapel THEN Elizabeth line to Paddington Rail Station THEN Great Western Railway to Slough THEN Walk to Slough Town Centre, Slough Bus Station THEN 2 bus to Chalvey, Windsor Road McDonalds THEN Walk to 16 Ragstone Road, Slough"
14,IOE01431,33,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Loughton THEN Walk to 1 Alderton Hill, Loughton"
14,IOE01586,112,"Walk to Nutter Lane THEN 145 bus to Ilford Station THEN Elizabeth line to Farringdon Station THEN Thameslink to Radlett THEN Walk to Radlett, Red Lion Hotel THEN 602 bus to Bushey (Watford), Queens School THEN Walk to Bushey (Watford)"
14,IOE01595,105,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Elizabeth line to Farringdon Station THEN Thameslink to St Albans City THEN Walk to St Albans, St Albans City Railway Station THEN 305 bus to New Greens, New Greens Avenue THEN Walk to 5 Sandridgebury Lane, St Albans"
14,IOE01599,106,"Walk to Nutter Lane THEN N8 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Elizabeth line to Farringdon Station THEN Thameslink to Elstree & Borehamwood THEN 306 bus to Bushey (Watford), Little Reddings School THEN Walk to 1 Coldharbour Lane, Bushey"
14,IOE01821,88,Walk to Elmcroft Avenue THEN W12 bus to Walthamstow Bus Station THEN Walk to Walthamstow Central Station THEN Victoria line to Finsbury Park THEN Piccadilly line to Arnos Grove THEN 251 bus to Beaconsfield Road (N11) THEN Walk to Brunswick Park
14,IOE01839,68,"Walk to Nutter Lane THEN 66 bus to Redbridge Station THEN Walk to Redbridge Station THEN Central line to Stratford THEN Elizabeth line to Paddington Rail Station THEN Walk to 60 Malden Road, Camden"
14,IOE01856,87,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Elizabeth line to Tottenham Court Road Station THEN Northern line to East Finchley THEN 263 bus to Kitchener Road THEN Walk to 9999 Gilden Crescent, Kentish Town"
14,IOE02395,66,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Bethnal Green THEN D6 bus to Cambridge Heath Station THEN London Overground to Stoke Newington Rail Station THEN Walk to 39 Cazenove Road, Stamford Hill"
14,IOE02497,93,"Walk to Elmcroft Avenue THEN W12 bus to South Woodford Station THEN Central line to Stratford THEN Jubilee line to Canada Water THEN London Overground to Crystal Palace Rail Station THEN 249 bus to Beulah Spa THEN Walk to 72 Spurgeon Road, Upper Norwood"
22,IOE00043,57,"Walk to Rabbits Road THEN 25 bus to Woodgrange Park Station THEN London Overground to Gospel Oak Rail Station THEN C11 bus to William Ellis School THEN Walk to 1 Gilden Crescent, Kentish Town"
22,IOE00044,54,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Farringdon Station THEN Circle line to King's Cross St.Pancras THEN Walk to 123 Chalton Street, Camden"
22,IOE00045,66,"Walk to Seventh Avenue THEN 86 bus to Ilford Station / Ilford Hill THEN Walk to Ilford Station THEN Elizabeth line to Farringdon Station THEN Thameslink to West Hampstead Thameslink THEN C11 bus to Hampstead School THEN Walk to 9999 Gilden Crescent, Kentish Town"
22,IOE00046,55,"Walk to Rabbits Road THEN 425 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Tottenham Court Road Station THEN Northern line to Tufnell Park THEN Walk to 12 Dartmouth Park Hill, Holloway"
22,IOE00081,64,"Walk to Rabbits Road THEN 25 bus to High Street North, Manor Park THEN Walk to Cranbourne Road (E12) THEN 474 bus to East Ham Station THEN District line to West Ham THEN DLR to Woolwich Arsenal DLR Station THEN Walk to Woolwich Arsenal Station THEN 291 bus to Heavitree Road THEN Walk to 1 Old Mill Road, Plumstead"
22,IOE00128,45,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Whitechapel Station THEN London Overground to Hoxton Rail Station THEN Walk to 1 Thurtle Road, Bethnal Green"
22,IOE00131,47,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Stratford Station THEN London Overground to Hackney Central Rail Station THEN Walk to 9999 Frampton Park Road, Hackney"
22,IOE00166,71,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Whitechapel Station THEN District line to Barons Court THEN Walk to 37 St Dunstans Road, Hammersmith"
22,IOE00172,74,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Paddington Rail Station THEN Walk to Paddington Underground Station THEN District line to Parsons Green THEN Walk to 9 Parsons Green, Fulham"
22,IOE00218,56,"Walk to Rabbits Road THEN 25 bus to Woodgrange Park Station THEN London Overground to Upper Holloway Rail Station THEN Walk to Archway Station THEN 143 bus to Waterlow Park/Lauderdale House THEN Walk to 1 Gilden Crescent, Kentish Town"
22,IOE00223,52,"Walk to Rabbits Road THEN 25 bus to Woodgrange Park Station THEN London Overground to Crouch Hill Rail Station THEN Walk to Albert Road, Crouch Hill THEN W3 bus to Tollington Park THEN Walk to 9999 Turle Road, Finsbury Park"
22,IOE00276,84,"Walk to Rabbits Road THEN 86 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Farringdon Station THEN Thameslink to Streatham THEN 118 bus to Braeside Road THEN Walk to 100 Woodmansterne Road, Streatham"
22,IOE00348,65,"Walk to Rabbits Road THEN 25 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Whitechapel Station THEN London Overground to Forest Hill Rail Station THEN Walk to Forest Hill Stn / Waldram Cres THEN 122 bus to Sydenham School THEN Walk to 161 Dartmouth Road, Forest Hill"
22,IOE00352,50,"Walk to Rabbits Road THEN 425 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Whitechapel Station THEN London Overground to New Cross Rail Station THEN 177 bus to Deptford High St /New Cross Rd THEN Walk to 9999 Wilshaw Street, New Cross"
22,IOE00403,52,"Walk to Rabbits Road THEN 425 bus to High Street North, Manor Park THEN Walk to Manor Park Station THEN Elizabeth line to Whitechapel Station THEN London Overground to Canada Water Rail Station THEN Walk to Canada Water Bus Station THEN 47 bus to Canada Street THEN Walk to 15 Timber Pond Road, Rotherhithe"
